lead_id,created_at,brand,utm_source,utm_medium,utm_campaign,lead_status,deal_amount_usd
L-76625,2026-06-15 10:04:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-74338,2026-07-12 15:01:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-75503,2026-05-03 20:41:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-77183,2026-06-13 10:55:00,AUR,Google Ads,cpc,AUR_EU_Search_NonBrand_2026Q2,SQL,
L-74393,2026-07-20 14:23:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-73868,2026-05-02 11:18:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-77032,2026-05-09 15:44:00,AUR,,,,SQL,
L-77167,2026-06-07 17:08:00,AUR,Google Ads,cpc,AUR_EU_Search_NonBrand_2026Q2,SQL,
L-71178,2026-05-11 14:15:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-76736,2026-06-27 08:48:00,AUR,,,,Lead,
L-78026,2026-06-17 12:45:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-82313,2026-07-22 22:24:00,AUR,google,paid_social,(not set),Lead,
L-72006,2026-07-21 12:00:00,AUR,,,,Lead,
L-72935,2026-06-03 10:35:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-74509,2026-05-05 22:49:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-75580,2026-05-11 13:51:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-81422,2026-05-04 12:14:00,PKF,google,paid_social,(not set),Lead,
L-72487,2026-05-03 16:22:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-71006,2026-07-29 18:34:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-72826,2026-05-25 20:18:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,SQL,
L-73890,2026-05-05 12:47:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-76041,2026-07-04 17:45:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-79509,2026-06-25 17:29:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81736,2026-05-31 08:08:00,PKF,google,paid_social,(not set),MQL,
L-75386,2026-07-22 19:02:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71755,2026-06-30 12:27:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70188,2026-05-20 20:06:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-70415,2026-06-12 15:41:00,AUR,,,,Lead,
L-80644,2026-05-23 12:46:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Closed Won,8800
L-73150,2026-06-18 19:02:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-78155,2026-06-25 08:05:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-77567,2026-05-17 13:37:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-73551,2026-07-11 11:29:00,PKF,,,,Lead,
L-79979,2026-06-25 12:12:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Lead,
L-81610,2026-05-20 13:42:00,PKF,google,paid_social,(not set),Lead,
L-76009,2026-07-03 08:36:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-71349,2026-05-25 21:38:00,AUR,,,,Lead,
L-75114,2026-07-01 09:38:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-80393,2026-07-09 21:20:00,AUR,,,,Lead,
L-80093,2026-05-06 21:52:00,PKF,google,cpc,PKF_US_Video_Test_C,Lead,
L-74796,2026-06-02 14:42:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-81072,2026-07-18 11:45:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-79883,2026-05-08 16:20:00,NMB,adwords,cpc,NMB_US_PMax_2026Q2,MQL,
L-71391,2026-05-29 16:49:00,AUR,,,,Lead,
L-73373,2026-06-29 19:13:00,PKF,,,,MQL,
L-81544,2026-05-14 18:04:00,PKF,,,,SQL,
L-72642,2026-05-15 10:00:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-71354,2026-05-26 12:54:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,SQL,
L-75859,2026-06-12 14:55:00,NMB,,,,MQL,
L-71534,2026-06-10 10:04:00,AUR,,,,Lead,
L-74038,2026-05-26 13:39:00,PKF,,,,Lead,
L-78877,2026-06-11 10:39:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,SQL,
L-74771,2026-05-31 20:48:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-79259,2026-05-23 09:42:00,NMB,,,,Lead,
L-75612,2026-05-15 09:59:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-75774,2026-06-04 16:15:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,SQL,
L-77855,2026-06-04 16:51:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-71618,2026-06-17 12:12:00,AUR,,,,Lead,
L-73822,2026-07-30 09:33:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-74584,2026-05-14 15:10:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-76900,2026-07-17 17:15:00,AUR,,,,Lead,
L-77885,2026-06-09 21:59:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-77056,2026-05-15 12:05:00,AUR,adwords,cpc,AUR_EU_Search_NonBrand_2026Q2,SQL,
L-78088,2026-06-19 22:45:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-78313,2026-07-06 17:24:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-76371,2026-05-13 18:39:00,AUR,,,,Lead,
L-75135,2026-07-02 12:58:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73748,2026-07-22 15:27:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-72812,2026-05-25 11:31:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-74479,2026-05-04 15:20:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72993,2026-06-07 15:22:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-81985,2026-06-22 14:57:00,NMB,google,paid_social,(not set),Lead,
L-75465,2026-07-30 09:58:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78438,2026-07-15 08:21:00,PKF,,,,Closed Won,1900
L-79470,2026-06-18 14:44:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-76380,2026-05-13 10:38:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-76045,2026-07-05 08:08:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-78702,2026-07-31 08:39:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-81642,2026-05-23 07:28:00,AUR,google,paid_social,(not set),MQL,
L-79989,2026-06-30 14:04:00,NMB,adwords,cpc,NMB_US_PMax_2026Q2,Lead,
L-77960,2026-06-13 21:26:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-71601,2026-06-15 18:28:00,AUR,,,,Lead,
L-71314,2026-05-21 13:14:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70288,2026-06-02 14:15:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-71304,2026-05-20 08:14:00,AUR,,,,Lead,
L-82019,2026-06-25 10:12:00,NMB,google,paid_social,(not set),Lead,
L-77827,2026-06-03 16:03:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-73319,2026-06-26 10:55:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-78217,2026-06-28 13:43:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-72293,2026-06-23 18:56:00,AUR,,,,MQL,
L-78115,2026-06-21 09:20:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-73045,2026-06-09 08:04:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,SQL,
L-79445,2026-06-16 13:24:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-74386,2026-07-17 09:46:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-74554,2026-05-09 19:26:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-76406,2026-05-16 12:57:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Closed Won,5200
L-72618,2026-05-12 10:01:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-70952,2026-07-22 19:47:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-74518,2026-05-07 19:57:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-76914,2026-07-19 14:38:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-72416,2026-07-27 17:54:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Lead,
L-70866,2026-07-17 21:44:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-76649,2026-06-16 15:34:00,AUR,,,,Lead,
L-74940,2026-06-13 11:10:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-70046,2026-05-07 22:55:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-76875,2026-07-14 13:11:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-70865,2026-07-18 09:40:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-73266,2026-06-25 16:33:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-70103,2026-05-12 11:07:00,AUR,,,,Lead,
L-76494,2026-05-26 18:01:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,SQL,
L-78681,2026-07-29 20:51:00,PKF,,,,SQL,
L-78914,2026-06-22 13:45:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,Closed Won,1900
L-76038,2026-07-06 12:40:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-74972,2026-06-18 12:26:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-76317,2026-05-05 18:53:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-75272,2026-07-14 18:31:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-80704,2026-05-29 11:24:00,PKF,,,,Lead,
L-80471,2026-07-28 08:45:00,AUR,,,,MQL,
L-70575,2026-06-26 17:50:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-71936,2026-07-15 15:27:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-74711,2026-05-24 11:19:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81517,2026-05-12 11:46:00,NMB,google,paid_social,(not set),SQL,
L-79303,2026-05-31 12:46:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-75610,2026-05-15 22:24:00,NMB,,,,Lead,
L-80022,2026-07-22 08:02:00,NMB,google,cpc,NMB_US_PMax_2026Q2,MQL,
L-71858,2026-07-08 12:08:00,AUR,,,,MQL,
L-81744,2026-06-01 12:24:00,AUR,google,paid_social,(not set),MQL,
L-75760,2026-06-01 22:07:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78114,2026-06-20 11:06:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-78992,2026-07-12 13:39:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-74961,2026-06-16 22:49:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72837,2026-05-27 15:16:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-81201,2026-05-14 14:27:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-79914,2026-05-27 20:21:00,NMB,google,cpc,NMB_US_PMax_2026Q2,MQL,
L-81147,2026-07-29 14:11:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-76711,2026-06-24 10:23:00,AUR,,,,SQL,
L-74356,2026-07-14 17:22:00,PKF,,,,MQL,
L-78465,2026-07-15 17:08:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79198,2026-05-17 15:24:00,NMB,,,,Lead,
L-81939,2026-06-18 22:39:00,PKF,google,paid_social,(not set),Lead,
L-73790,2026-07-26 18:25:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-80089,2026-07-16 14:30:00,AUR,Google Ads,cpc,AUR_US_Video_Test_B,MQL,
L-71222,2026-05-15 08:41:00,AUR,,,,SQL,
L-70033,2026-05-07 22:48:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-81706,2026-05-28 23:48:00,PKF,,,,Lead,
L-79051,2026-07-25 14:52:00,PKF,,,,SQL,
L-74153,2026-06-15 09:36:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,SQL,
L-70491,2026-06-20 20:30:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-76222,2026-07-25 13:14:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-74232,2026-06-28 17:47:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-77218,2026-06-22 21:02:00,AUR,,,,Lead,
L-70905,2026-07-21 14:51:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-71675,2026-06-22 17:54:00,AUR,,,,Lead,
L-81267,2026-06-09 19:10:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-73060,2026-06-09 22:08:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-76895,2026-07-16 08:12:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-70450,2026-06-16 20:23:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-72391,2026-07-17 16:58:00,AUR,Facebook,paid_social,aurelia|prospecting|meta|may26,MQL,
L-70322,2026-06-03 16:45:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-74710,2026-05-25 19:12:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73446,2026-07-03 12:40:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-73422,2026-07-03 21:30:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-82290,2026-07-20 22:33:00,PKF,google,paid_social,(not set),MQL,
L-75168,2026-07-04 17:43:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-74670,2026-05-22 14:59:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-77149,2026-06-03 22:49:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-76328,2026-05-06 10:58:00,AUR,,,,Lead,
L-78333,2026-07-06 17:14:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-77938,2026-06-10 19:03:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-74001,2026-05-20 19:06:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-80881,2026-06-25 12:02:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-80443,2026-07-18 17:37:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-76369,2026-05-12 21:59:00,AUR,,,,Lead,
L-80893,2026-06-26 11:05:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-80076,2026-05-20 21:04:00,AUR,adwords,cpc,AUR_US_Video_Test_B,Closed Won,8800
L-76555,2026-06-03 20:52:00,AUR,,,,MQL,
L-77226,2026-06-24 09:12:00,AUR,adwords,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-73685,2026-07-18 08:18:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-71677,2026-06-23 09:14:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-78929,2026-06-26 08:42:00,PKF,adwords,cpc,pkf|nonbrand|search|may26,SQL,
L-79326,2026-06-03 20:32:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-71032,2026-07-31 15:37:00,AUR,,,,MQL,
L-73346,2026-06-29 19:42:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-78404,2026-07-12 19:17:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-73720,2026-07-22 14:41:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-75849,2026-06-11 14:34:00,NMB,,,,Lead,
L-77972,2026-06-14 16:54:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-75530,2026-05-07 10:31:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-79721,2026-07-16 12:20:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-71725,2026-06-26 21:23:00,AUR,,,,Lead,
L-76655,2026-06-18 19:22:00,AUR,,,,Lead,
L-77283,2026-07-05 13:02:00,AUR,,,,Lead,
L-76102,2026-07-10 16:35:00,NMB,,,,MQL,
L-73223,2026-06-21 11:59:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,MQL,
L-74029,2026-05-23 19:50:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-75483,2026-07-30 21:38:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81176,2026-05-04 19:21:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-76888,2026-07-17 18:47:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-78955,2026-07-03 18:03:00,PKF,,,,MQL,
L-76889,2026-07-15 11:26:00,AUR,,,,MQL,
L-75628,2026-05-16 19:39:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-82054,2026-06-29 18:53:00,AUR,google,paid_social,(not set),MQL,
L-71171,2026-05-10 11:14:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70445,2026-06-16 14:59:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-81749,2026-06-01 16:40:00,PKF,google,paid_social,(not set),Lead,
L-77260,2026-07-02 14:19:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Closed Won,2400
L-78653,2026-07-29 22:28:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-70888,2026-07-17 20:43:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-70839,2026-07-15 22:33:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-71227,2026-05-14 15:08:00,AUR,,,,MQL,
L-70016,2026-05-05 15:03:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-82080,2026-07-01 13:32:00,AUR,,,,Lead,
L-75522,2026-05-07 11:43:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-80281,2026-06-14 22:52:00,AUR,,,,MQL,
L-81435,2026-05-05 07:45:00,AUR,,,,Lead,
L-81896,2026-06-14 11:27:00,NMB,google,paid_social,(not set),Lead,
L-75457,2026-07-30 21:21:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72702,2026-05-18 22:25:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-81787,2026-06-04 19:14:00,AUR,google,paid_social,(not set),MQL,
L-79925,2026-05-27 20:46:00,NMB,Google Ads,cpc,NMB_US_PMax_2026Q2,Lead,
L-81149,2026-07-30 22:06:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-74914,2026-06-11 10:16:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Closed Won,8800
L-76553,2026-06-02 12:51:00,AUR,,,,Lead,
L-80309,2026-06-20 11:01:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,SQL,
L-71446,2026-06-01 09:07:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-81586,2026-05-18 08:27:00,PKF,google,paid_social,(not set),MQL,
L-74281,2026-07-04 18:16:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-78785,2026-05-20 18:38:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-82354,2026-07-26 14:45:00,AUR,google,paid_social,(not set),SQL,
L-74501,2026-05-06 11:18:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78845,2026-06-01 21:00:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-74828,2026-06-03 08:42:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-74446,2026-07-30 21:37:00,PKF,,,,MQL,
L-76022,2026-07-05 09:47:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-72040,2026-07-23 22:11:00,AUR,,,,Lead,
L-75439,2026-07-27 10:29:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71072,2026-05-02 11:14:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-73686,2026-07-18 09:09:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-74923,2026-06-13 22:52:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-74202,2026-06-23 13:40:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-77702,2026-05-25 14:13:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-82101,2026-07-03 17:42:00,AUR,,,,MQL,
L-71408,2026-05-30 14:58:00,AUR,,,,Lead,
L-75970,2026-06-27 09:27:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78550,2026-07-21 19:26:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-79338,2026-06-04 09:39:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-81743,2026-06-01 18:21:00,AUR,google,paid_social,(not set),Lead,
L-79252,2026-05-22 21:05:00,NMB,,,,MQL,
L-81635,2026-05-22 11:48:00,PKF,google,paid_social,(not set),Lead,
L-77660,2026-05-22 18:55:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-71302,2026-05-20 18:31:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-71862,2026-07-10 14:22:00,AUR,,,,Lead,
L-75425,2026-07-28 22:47:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81930,2026-06-17 14:13:00,PKF,google,paid_social,(not set),MQL,
L-73544,2026-07-09 08:20:00,PKF,,,,Lead,
L-78105,2026-06-21 17:14:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-73612,2026-07-15 14:42:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-79510,2026-06-24 14:00:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-72923,2026-06-02 21:36:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-79188,2026-05-15 22:00:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-75398,2026-07-23 17:26:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-79122,2026-05-07 17:04:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-73817,2026-07-28 11:38:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Closed Won,5200
L-70871,2026-07-19 13:52:00,AUR,,,,Closed Won,5200
L-75675,2026-05-21 20:11:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-81042,2026-07-14 20:47:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-82346,2026-07-24 23:16:00,NMB,google,paid_social,(not set),Lead,
L-71139,2026-05-07 20:13:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-75893,2026-06-19 19:14:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-80536,2026-05-09 12:34:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-72269,2026-06-14 20:31:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-73802,2026-07-28 20:02:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-73771,2026-07-24 22:58:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-77095,2026-05-23 10:41:00,AUR,,,,Closed Won,1900
L-74902,2026-06-10 15:16:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-82126,2026-07-05 12:16:00,NMB,google,paid_social,(not set),Lead,
L-76342,2026-05-07 08:00:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Closed Won,5200
L-74732,2026-05-26 17:23:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72306,2026-06-26 09:57:00,AUR,Facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-73333,2026-06-27 12:31:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-72427,2026-07-30 17:49:00,AUR,paid_social,paid_social,aurelia|prospecting|meta|may26,Lead,
L-78825,2026-05-28 17:29:00,PKF,google,cpc,pkf|nonbrand|search|may26,SQL,
L-76704,2026-06-24 09:51:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-78357,2026-07-10 18:17:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-71386,2026-05-27 11:07:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-79489,2026-06-22 20:14:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-77129,2026-05-29 21:22:00,AUR,adwords,cpc,AUR_EU_Search_NonBrand_2026Q2,Closed Won,8800
L-75705,2026-05-25 18:01:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
